id,job_key,job_source_id,job_title,job_description,salary,job_url,anchor_clickout_attributes,id_external,company_name,company_url,poster_email,category_info,job_origin,address_1,address_2,city,state,zipcode,country,latitude,longitude,posted_date,open_in_iframe,nationwide,desc_has_html,content_hash,content_hash_at_stored,deletable,expire_date,created_at,updated_at
2875380,3db7172d6586c22c3caccae4,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840563.38,,481840563,C.R. England,,,,feed.xml,,,Mount Pleasant,TN,,US,35.534206,-87.233778,2014-08-14 10:30:28,0,0,0,-1387602624,-1387602624,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875381,235878116f672894ecda0708,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840561.38,,481840561,C.R. England,,,,feed.xml,,,Whiteville,TN,,US,35.337286,-89.142982,2014-08-14 10:30:28,0,0,0,1165756820,1165756820,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875382,6aa5d8ab2afa5a0bad008102,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840560.38,,481840560,C.R. England,,,,feed.xml,,,Selmer,TN,,US,35.157792,-88.603708,2014-08-14 10:30:28,0,0,0,1803205130,1803205130,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875383,168aa3c15ff218bdfc9e8aa5,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840559.38,,481840559,C.R. England,,,,feed.xml,,,Sparta,TN,,US,35.936638,-85.458378,2014-08-14 10:30:28,0,0,0,-173781905,-173781905,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875384,b9c3f231e25a30018f1074e4,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840558.38,,481840558,C.R. England,,,,feed.xml,,,Trenton,TN,,US,35.974302,-88.997494,2014-08-14 10:30:28,0,0,0,-1064661185,-1064661185,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875385,8443c203d429f008c81c3241,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840557.38,,481840557,C.R. England,,,,feed.xml,,,Munford,TN,,US,35.448858,-89.823953,2014-08-14 10:30:28,0,0,0,-1877741709,-1877741709,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875386,441cdcfe2327a6afa0af68a9,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840555.38,,481840555,C.R. England,,,,feed.xml,,,Mount Carmel,TN,,US,36.536568,-82.652486,2014-08-14 10:30:28,0,0,0,-1439184457,-1439184457,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875387,838c1310817ac4e2f41c469c,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840554.38,,481840554,C.R. England,,,,feed.xml,,,Greenbrier,TN,,US,36.435182,-86.809947,2014-08-14 10:30:28,0,0,0,-2005573358,-2005573358,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875388,364911bfec32ec3701c44142,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840553.38,,481840553,C.R. England,,,,feed.xml,,,Pigeon Forge,TN,,US,35.77485,-83.57137,2014-08-14 10:30:28,0,0,0,-1679993461,-1679993461,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875389,2e34d7ae0da2d3d6a7b60ab0,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840552.38,,481840552,C.R. England,,,,feed.xml,,,Kingston,TN,,US,35.837868,-84.509841,2014-08-14 10:30:28,0,0,0,1015492,1015492,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875390,ca6e1924f3be62ff1f5abdfd,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840551.38,,481840551,C.R. England,,,,feed.xml,,,Huntingdon,TN,,US,35.986638,-88.44815,2014-08-14 10:30:28,0,0,0,678065440,678065440,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875391,b46a57fb7b888ea326b7d6b8,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840550.38,,481840550,C.R. England,,,,feed.xml,,,Sweetwater,TN,,US,35.586344,-84.43972,2014-08-14 10:30:28,0,0,0,1352936914,1352936914,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875392,1d37cb943dd3481ebe92eca3,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840549.38,,481840549,C.R. England,,,,feed.xml,,,Erwin,TN,,US,36.091722,-82.471126,2014-08-14 10:30:28,0,0,0,-723700124,-723700124,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875393,13e2fbb2e34204043cd9f2d6,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840548.38,,481840548,C.R. England,,,,feed.xml,,,Henderson,TN,,US,35.406104,-88.66407,2014-08-14 10:30:28,0,0,0,712067206,712067206,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875394,963d29790c6e762e9465bec9,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840547.38,,481840547,C.R. England,,,,feed.xml,,,Lynchburg,TN,,US,35.239487,-86.357605,2014-08-14 10:30:28,0,0,0,1221898561,1221898561,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875395,8a934b4e82edb71a734b7eb1,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840546.38,,481840546,C.R. England,,,,feed.xml,,,Rockwood,TN,,US,35.875414,-84.732444,2014-08-14 10:30:28,0,0,0,-203946716,-203946716,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875396,5efd84a26b28aba94dfe3b64,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840545.38,,481840545,C.R. England,,,,feed.xml,,,Fairview,TN,,US,35.99135,-87.131607,2014-08-14 10:30:28,0,0,0,-1765023910,-1765023910,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875397,56872f752b125a7b374ae37d,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840544.38,,481840544,C.R. England,,,,feed.xml,,,Bolivar,TN,,US,35.244423,-89.005283,2014-08-14 10:30:28,0,0,0,675932973,675932973,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875398,f66156b3d645b3c17de33d29,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840543.38,,481840543,C.R. England,,,,feed.xml,,,Church Hill,TN,,US,36.493192,-82.730405,2014-08-14 10:30:28,0,0,0,1831612169,1831612169,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875399,49a414c0960675ffc1440afe,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840542.38,,481840542,C.R. England,,,,feed.xml,,,Dayton,TN,,US,35.505889,-85.03965,2014-08-14 10:30:28,0,0,0,-1392978619,-1392978619,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875401,392b3d3f21fc38d163634041,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840540.38,,481840540,C.R. England,,,,feed.xml,,,Harriman,TN,,US,35.942834,-84.511704,2014-08-14 10:30:28,0,0,0,437023574,437023574,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875402,743fbfdfb08ee98a85e4f001,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840539.38,,481840539,C.R. England,,,,feed.xml,,,Lenoir City,TN,,US,35.829463,-84.313793,2014-08-14 10:30:28,0,0,0,403079198,403079198,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875404,9acc671ebef4b89b3a85f949,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840537.38,,481840537,C.R. England,,,,feed.xml,,,Savannah,TN,,US,35.211786,-88.151844,2014-08-14 10:30:28,0,0,0,1190651476,1190651476,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875405,62dedc7d9a5c84157d3ac11a,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840536.38,,481840536,C.R. England,,,,feed.xml,,,Fayetteville,TN,,US,35.176844,-86.599098,2014-08-14 10:30:28,0,0,0,-1962571385,-1962571385,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875406,981c3cf62bb1525eec153aeb,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840535.38,,481840535,C.R. England,,,,feed.xml,,,Newport,TN,,US,35.99198,-83.187863,2014-08-14 10:30:28,0,0,0,-2051731501,-2051731501,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875407,9dc8bf3e76c2c00c364743c7,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840534.38,,481840534,C.R. England,,,,feed.xml,,,White House,TN,,US,36.481868,-86.671226,2014-08-14 10:30:28,0,0,0,1504675706,1504675706,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875408,fea58cb5e9a4f60da93c7f3c,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840533.38,,481840533,C.R. England,,,,feed.xml,,,Winchester,TN,,US,35.197573,-86.129957,2014-08-14 10:30:28,0,0,0,1573384322,1573384322,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875409,33a11727cfbf7c07db779961,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840532.38,,481840532,C.R. England,,,,feed.xml,,,Lexington,TN,,US,35.647932,-88.424394,2014-08-14 10:30:28,0,0,0,-158541889,-158541889,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875410,79065ba63a38bc3a7f306e9b,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840531.38,,481840531,C.R. England,,,,feed.xml,,,Signal Mountain,TN,,US,35.185758,-85.327968,2014-08-14 10:30:28,0,0,0,-601002285,-601002285,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875411,dba2acceb0ecf1abf2676fe1,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840530.38,,481840530,C.R. England,,,,feed.xml,,,Milan,TN,,US,35.918666,-88.780186,2014-08-14 10:30:28,0,0,0,940688810,940688810,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875412,f3cf62b2bf6d60711026927d,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840529.38,,481840529,C.R. England,,,,feed.xml,,,Spring Hill,TN,,US,35.718127,-86.892252,2014-08-14 10:30:28,0,0,0,1307184427,1307184427,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875413,44e65ee3f524a5eee0ac75fc,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840528.38,,481840528,C.R. England,,,,feed.xml,,,Alcoa,TN,,US,35.800556,-83.98458,2014-08-14 10:30:28,0,0,0,1238307968,1238307968,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875414,168ee7f2f6a28251e7fc002c,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840527.38,,481840527,C.R. England,,,,feed.xml,,,Jefferson City,TN,,US,36.100184,-83.452295,2014-08-14 10:30:28,0,0,0,-2084378154,-2084378154,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875415,52976d0e595dbe54315d0bb7,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840526.38,,481840526,C.R. England,,,,feed.xml,,,Ripley,TN,,US,35.73882,-89.67535,2014-08-14 10:30:28,0,0,0,1121919547,1121919547,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875416,3e8204032fd4e4a5050ebcd1,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840525.38,,481840525,C.R. England,,,,feed.xml,,,Pulaski,TN,,US,35.233059,-87.019128,2014-08-14 10:30:28,0,0,0,1679906218,1679906218,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875417,7cb97ab0b893617692466364,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840524.38,,481840524,C.R. England,,,,feed.xml,,,La Follette,TN,,US,36.410702,-84.113497,2014-08-14 10:30:28,0,0,0,-144039578,-144039578,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875418,abc03d442596dcaa27630be1,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840523.38,,481840523,C.R. England,,,,feed.xml,,,Manchester,TN,,US,35.512156,-86.068708,2014-08-14 10:30:28,0,0,0,891818661,891818661,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875419,76711237a5e934530e2beb4d,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840522.38,,481840522,C.R. England,,,,feed.xml,,,Portland,TN,,US,36.55779,-86.529361,2014-08-14 10:30:28,0,0,0,-1872129732,-1872129732,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875420,c513eb690628a4987a20def8,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840521.38,,481840521,C.R. England,,,,feed.xml,,,Covington,TN,,US,35.539854,-89.63873,2014-08-14 10:30:28,0,0,0,-424157878,-424157878,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875421,6df764a11de03465adf15412,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840520.38,,481840520,C.R. England,,,,feed.xml,,,Crossville,TN,,US,35.841732,-84.98465,2014-08-14 10:30:28,0,0,0,1888860768,1888860768,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875422,1edde55d8932ec6fb9b4cf8c,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840519.38,,481840519,C.R. England,,,,feed.xml,,,Clinton,TN,,US,36.088804,-84.171799,2014-08-14 10:30:28,0,0,0,-608197187,-608197187,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875423,bcaee25f955658c93570dd82,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840518.38,,481840518,C.R. England,,,,feed.xml,,,Humboldt,TN,,US,35.818664,-88.951434,2014-08-14 10:30:28,0,0,0,-1064893242,-1064893242,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875424,ae02086721d4e172fe65b9f6,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840517.38,,481840517,C.R. England,,,,feed.xml,,,Paris,TN,,US,36.30401,-88.378118,2014-08-14 10:30:28,0,0,0,-1023286271,-1023286271,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875425,8b1ddead913cbb5fcecb841c,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840516.38,,481840516,C.R. England,,,,feed.xml,,,Lewisburg,TN,,US,35.495021,-86.7644,2014-08-14 10:30:28,0,0,0,1871386373,1871386373,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875426,a29061a50813ff100d8644dc,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840515.38,,481840515,C.R. England,,,,feed.xml,,,Millington,TN,,US,35.349453,-89.899617,2014-08-14 10:30:28,0,0,0,772464129,772464129,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875427,64875be44bd21e7a90cdc09f,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840514.38,,481840514,C.R. England,,,,feed.xml,,,Martin,TN,,US,36.376152,-88.837774,2014-08-14 10:30:28,0,0,0,-1718275666,-1718275666,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875428,e0de739b362c450f4c2ec0b2,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840513.38,,481840513,C.R. England,,,,feed.xml,,,Brownsville,TN,,US,35.622992,-89.287664,2014-08-14 10:30:28,0,0,0,-2045311257,-2045311257,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
2875429,79598d1f19ba4aada58fcf9b,15,"Experienced CDL A Teams For Company OTR Lanes, $7,500 Sign-on!","Work for the Nations Largest Refrigerated Carrier, C.R. England. No touch freight, mostly drop hook. Better pay, better benefits, more home time. $7,500 True Team Sign-on bonus Preference given to applicants with proven work history and clean drivingcriminal backgrounds.",,http://www.jobs2careers.com/click.php?id=481840512.38,,481840512,C.R. England,,,,feed.xml,,,Lawrenceburg,TN,,US,35.275894,-87.404629,2014-08-14 10:30:28,0,0,0,217762900,217762900,0,,2014-01-07 09:31:56,2014-08-14 10:30:28
